order_id,date,product,category,country,quantity,price,revenue,channel
AUG_44,2024-08-22,Shoes,Fashion,Italy,1,89.21,89.21,Google Ads
AUG_45,2024-08-6,Shoes,Fashion,Germany,5,44.4,222.0,TikTok
AUG_46,2024-08-12,Phone Case,Electronics,Spain,3,13.28,39.84,Organic
AUG_47,2024-08-19,Phone Case,Electronics,Germany,3,27.47,82.41,Instagram
AUG_48,2024-08-1,Shoes,Fashion,Spain,1,58.41,58.41,TikTok
AUG_49,2024-08-25,Bag,Accessories,France,3,92.86,278.58,Email
AUG_50,2024-08-10,Phone Case,Electronics,Portugal,1,29.28,29.28,Google Ads
AUG_51,2024-08-10,Shoes,Fashion,France,2,111.37,222.74,Google Ads
AUG_52,2024-08-17,T-Shirt,Fashion,Germany,2,36.88,73.76,Instagram
AUG_53,2024-08-26,Shoes,Fashion,Portugal,1,41.73,41.73,TikTok
AUG_54,2024-08-16,Bag,Accessories,Portugal,2,76.38,152.76,Organic
AUG_55,2024-08-27,Watch,Accessories,Germany,3,254.59,763.77,Google Ads
AUG_56,2024-08-12,Shoes,Fashion,France,3,93.8,281.4,Email
AUG_57,2024-08-15,Phone Case,Electronics,Portugal,2,20.19,40.38,Organic
AUG_58,2024-08-4,Bag,Accessories,Spain,4,110.46,441.84,Google Ads
AUG_59,2024-08-24,Watch,Accessories,Spain,1,206.07,206.07,Instagram
AUG_60,2024-08-4,Shoes,Fashion,Spain,2,112.9,225.8,Email
AUG_61,2024-08-9,Shoes,Fashion,France,2,46.93,93.86,TikTok
AUG_62,2024-08-18,Phone Case,Electronics,Germany,3,19.89,59.67,Email
AUG_63,2024-08-21,Phone Case,Electronics,Germany,1,25.07,25.07,Email
AUG_64,2024-08-2,Shoes,Fashion,Italy,3,116.13,348.39,Instagram
AUG_65,2024-08-4,Shoes,Fashion,France,5,119.17,595.85,Instagram
AUG_66,2024-08-22,Shoes,Fashion,Spain,6,97.54,585.24,Instagram
AUG_67,2024-08-17,Watch,Accessories,France,1,286.92,286.92,Email
AUG_68,2024-08-20,Watch,Accessories,Italy,3,135.24,405.72,Google Ads
AUG_69,2024-08-1,Watch,Accessories,Germany,6,199.42,1196.52,Google Ads
AUG_70,2024-08-7,Watch,Accessories,Italy,2,158.58,317.16,Instagram
AUG_71,2024-08-20,T-Shirt,Fashion,Germany,3,17.37,52.11,TikTok
AUG_72,2024-08-14,Bag,Accessories,Portugal,2,95.2,190.4,TikTok
AUG_73,2024-08-5,Phone Case,Electronics,France,1,19.62,19.62,TikTok
AUG_74,2024-08-27,Shoes,Fashion,Portugal,3,97.28,291.84,TikTok
AUG_75,2024-08-19,Shoes,Fashion,France,2,95.15,190.3,TikTok
AUG_76,2024-08-13,Headphones,Electronics,France,4,184.53,738.12,Instagram
AUG_77,2024-08-1,Phone Case,Electronics,Portugal,2,22.72,45.44,Instagram
AUG_78,2024-08-13,T-Shirt,Fashion,Germany,3,26.6,79.8,Organic
AUG_79,2024-08-16,Shoes,Fashion,Germany,2,82.97,165.94,Instagram
AUG_80,2024-08-3,Bag,Accessories,Portugal,2,36.18,72.36,Organic
AUG_81,2024-08-21,Phone Case,Electronics,Spain,4,26.03,104.12,Google Ads
AUG_82,2024-08-1,Watch,Accessories,Germany,3,290.77,872.31,Organic
AUG_83,2024-08-17,Bag,Accessories,Italy,1,82.1,82.1,Google Ads
AUG_84,2024-08-1,Shoes,Fashion,Portugal,1,73.57,73.57,Instagram
AUG_85,2024-08-6,Shoes,Fashion,Germany,2,95.64,191.28,Email
AUG_86,2024-08-8,Phone Case,Electronics,Portugal,4,24.07,96.28,Google Ads
AUG_87,2024-08-14,Shoes,Fashion,Germany,7,80.28,561.96,Email
AUG_88,2024-08-26,T-Shirt,Fashion,Portugal,2,36.97,73.94,Instagram
AUG_89,2024-08-6,Watch,Accessories,Portugal,1,288.68,288.68,Email
AUG_90,2024-08-12,Headphones,Electronics,Italy,1,94.41,94.41,Organic
AUG_91,2024-08-5,Shoes,Fashion,Portugal,1,111.06,111.06,Email
AUG_92,2024-08-22,Watch,Accessories,Portugal,2,155.57,311.14,Email
AUG_93,2024-08-11,Phone Case,Electronics,Italy,6,19.12,114.72,Google Ads
AUG_94,2024-08-10,T-Shirt,Fashion,Spain,1,19.95,19.95,Email
AUG_95,2024-08-20,Watch,Accessories,France,1,90.19,90.19,Instagram
AUG_96,2024-08-2,Watch,Accessories,Spain,1,141.06,141.06,Google Ads
AUG_97,2024-08-14,Watch,Accessories,France,4,87.4,349.6,Organic
AUG_98,2024-08-9,Headphones,Electronics,France,3,67.46,202.38,Instagram
AUG_99,2024-08-7,Watch,Accessories,Spain,1,154.31,154.31,Google Ads
AUG_100,2024-08-21,Shoes,Fashion,Italy,1,92.75,92.75,Google Ads
AUG_101,2024-08-21,Phone Case,Electronics,Spain,4,29.55,118.2,TikTok
AUG_102,2024-08-21,Watch,Accessories,Spain,3,222.89,668.67,Email
AUG_103,2024-08-25,Shoes,Fashion,Portugal,1,46.71,46.71,Email
AUG_104,2024-08-20,Headphones,Electronics,Italy,3,184.73,554.19,Instagram
AUG_105,2024-08-15,Watch,Accessories,Italy,1,177.1,177.1,Email
AUG_106,2024-08-6,Watch,Accessories,Portugal,3,281.76,845.28,Instagram
AUG_107,2024-08-21,Phone Case,Electronics,France,1,18.4,18.4,Instagram
AUG_108,2024-08-12,Shoes,Fashion,France,2,85.03,170.06,Instagram
AUG_109,2024-08-18,Phone Case,Electronics,Italy,1,14.91,14.91,Google Ads
AUG_110,2024-08-26,Bag,Accessories,Spain,1,130.12,130.12,TikTok
AUG_111,2024-08-18,T-Shirt,Fashion,Portugal,1,14.78,14.78,Email
AUG_112,2024-08-16,Bag,Accessories,Italy,1,82.38,82.38,Organic
AUG_113,2024-08-17,Headphones,Electronics,Spain,2,184.96,369.92,Google Ads
AUG_114,2024-08-1,Phone Case,Electronics,Italy,1,11.65,11.65,Google Ads
AUG_115,2024-08-24,Shoes,Fashion,France,1,48.41,48.41,Organic
AUG_116,2024-08-17,T-Shirt,Fashion,Germany,1,18.91,18.91,Instagram
AUG_117,2024-08-27,T-Shirt,Fashion,Germany,1,30.68,30.68,Instagram
AUG_118,2024-08-3,Bag,Accessories,Portugal,1,139.83,139.83,Organic
AUG_119,2024-08-8,Shoes,Fashion,Portugal,1,52.32,52.32,Email
AUG_120,2024-08-26,Shoes,Fashion,France,3,113.6,340.8,Email
AUG_121,2024-08-20,Headphones,Electronics,Germany,5,103.51,517.55,Instagram
AUG_122,2024-08-15,Shoes,Fashion,Italy,3,98.01,294.03,Google Ads
AUG_123,2024-08-16,Bag,Accessories,Germany,2,76.73,153.46,Instagram
AUG_124,2024-08-15,T-Shirt,Fashion,France,3,13.31,39.93,TikTok
AUG_125,2024-08-18,Bag,Accessories,Spain,2,129.14,258.28,Instagram
AUG_126,2024-08-27,Bag,Accessories,Germany,3,143.48,430.44,Instagram
AUG_127,2024-08-23,Bag,Accessories,Spain,1,53.5,53.5,TikTok
AUG_128,2024-08-14,Phone Case,Electronics,Portugal,1,21.44,21.44,Email
AUG_129,2024-08-19,Shoes,Fashion,France,1,49.17,49.17,Instagram
AUG_130,2024-08-11,Shoes,Fashion,Spain,2,85.51,171.02,TikTok
AUG_131,2024-08-2,Shoes,Fashion,Spain,4,72.0,288.0,Email
AUG_132,2024-08-2,Watch,Accessories,Italy,3,162.17,486.51,Email
AUG_133,2024-08-18,Watch,Accessories,Italy,4,89.57,358.28,Email
AUG_134,2024-08-9,Watch,Accessories,Germany,1,114.3,114.3,Instagram
AUG_135,2024-08-5,Shoes,Fashion,France,2,85.28,170.56,Email
AUG_136,2024-08-15,Headphones,Electronics,Italy,1,60.1,60.1,TikTok
AUG_137,2024-08-8,Phone Case,Electronics,France,3,23.84,71.52,Google Ads
AUG_138,2024-08-4,Shoes,Fashion,Italy,5,117.76,588.8,Email
AUG_139,2024-08-22,Shoes,Fashion,Germany,3,58.24,174.72,Organic
AUG_140,2024-08-23,Bag,Accessories,France,3,75.93,227.79,TikTok
AUG_141,2024-08-2,Bag,Accessories,Italy,1,68.27,68.27,Instagram
AUG_142,2024-08-16,Headphones,Electronics,Germany,1,89.01,89.01,Instagram
AUG_143,2024-08-8,Bag,Accessories,Portugal,1,136.87,136.87,Instagram
AUG_144,2024-08-17,Headphones,Electronics,Spain,2,84.67,169.34,Organic
AUG_145,2024-08-4,T-Shirt,Fashion,France,7,10.94,76.58,Google Ads
AUG_146,2024-08-26,Headphones,Electronics,Portugal,3,199.46,598.38,Email
AUG_147,2024-08-5,Bag,Accessories,Spain,1,84.04,84.04,TikTok
AUG_148,2024-08-21,Headphones,Electronics,Italy,3,73.72,221.16,TikTok
AUG_149,2024-08-21,Watch,Accessories,Portugal,1,105.47,105.47,Google Ads
AUG_150,2024-08-21,Bag,Accessories,Portugal,1,82.31,82.31,Organic
AUG_151,2024-08-18,Shoes,Fashion,Germany,1,117.06,117.06,Email
AUG_152,2024-08-2,Headphones,Electronics,France,1,72.86,72.86,Email
AUG_153,2024-08-3,T-Shirt,Fashion,Portugal,1,33.82,33.82,Email
AUG_154,2024-08-2,Watch,Accessories,France,1,273.16,273.16,TikTok
AUG_155,2024-08-14,Bag,Accessories,Portugal,1,101.65,101.65,Email
AUG_156,2024-08-21,Shoes,Fashion,Portugal,1,50.67,50.67,Email
AUG_157,2024-08-8,Shoes,Fashion,Germany,5,52.21,261.05,Google Ads
AUG_158,2024-08-25,Phone Case,Electronics,Germany,1,17.59,17.59,Instagram
AUG_159,2024-08-11,Headphones,Electronics,Spain,1,100.02,100.02,Email
AUG_160,2024-08-26,T-Shirt,Fashion,Germany,5,38.62,193.1,Email
AUG_161,2024-08-22,Watch,Accessories,Spain,1,220.26,220.26,Instagram
AUG_162,2024-08-18,Phone Case,Electronics,France,2,13.2,26.4,Instagram
AUG_163,2024-08-2,Shoes,Fashion,Portugal,2,78.99,157.98,Instagram
AUG_164,2024-08-2,Headphones,Electronics,France,2,192.21,384.42,TikTok
AUG_165,2024-08-20,Bag,Accessories,France,1,34.77,34.77,Google Ads
AUG_166,2024-08-20,Watch,Accessories,Spain,2,246.56,493.12,Email
AUG_167,2024-08-27,Headphones,Electronics,France,1,122.7,122.7,Instagram
AUG_168,2024-08-10,Phone Case,Electronics,Italy,1,10.27,10.27,Email
AUG_169,2024-08-6,Phone Case,Electronics,Italy,2,16.17,32.34,TikTok
AUG_170,2024-08-24,Phone Case,Electronics,Italy,3,28.63,85.89,Organic
AUG_171,2024-08-6,Phone Case,Electronics,Spain,3,13.57,40.71,Organic
AUG_172,2024-08-19,Watch,Accessories,Spain,1,156.97,156.97,Instagram
AUG_173,2024-08-27,Watch,Accessories,Germany,1,134.45,134.45,Instagram
AUG_174,2024-08-2,Bag,Accessories,Spain,1,81.2,81.2,Google Ads
AUG_175,2024-08-12,Headphones,Electronics,Germany,5,160.68,803.4,Email
AUG_176,2024-08-5,Phone Case,Electronics,France,1,24.01,24.01,Google Ads
AUG_177,2024-08-25,T-Shirt,Fashion,Italy,4,20.65,82.6,Google Ads
AUG_178,2024-08-23,T-Shirt,Fashion,Portugal,1,24.76,24.76,Organic
AUG_179,2024-08-10,Watch,Accessories,Spain,1,114.21,114.21,Organic
AUG_180,2024-08-25,Watch,Accessories,Germany,3,224.83,674.49,Instagram
AUG_181,2024-08-2,Headphones,Electronics,Germany,3,163.89,491.67,Organic
AUG_182,2024-08-12,T-Shirt,Fashion,Spain,5,27.69,138.45,Instagram
AUG_183,2024-08-17,Watch,Accessories,Germany,2,251.79,503.58,Google Ads
AUG_184,2024-08-9,Shoes,Fashion,Portugal,1,83.71,83.71,Google Ads
AUG_185,2024-08-14,Watch,Accessories,Italy,1,276.18,276.18,Instagram
AUG_186,2024-08-14,Shoes,Fashion,Spain,2,103.09,206.18,Organic
AUG_187,2024-08-19,T-Shirt,Fashion,Spain,1,20.98,20.98,TikTok
AUG_188,2024-08-3,Watch,Accessories,France,2,297.76,595.52,Instagram
AUG_189,2024-08-17,Headphones,Electronics,Germany,1,50.24,50.24,Instagram
AUG_190,2024-08-18,Phone Case,Electronics,Germany,3,18.26,54.78,TikTok
AUG_191,2024-08-27,Headphones,Electronics,France,1,130.31,130.31,Google Ads
AUG_192,2024-08-21,Bag,Accessories,Germany,1,110.02,110.02,TikTok
AUG_193,2024-08-6,T-Shirt,Fashion,Germany,7,24.25,169.75,Organic
AUG_194,2024-08-13,Shoes,Fashion,Germany,5,55.44,277.2,Email
AUG_195,2024-08-17,Phone Case,Electronics,Germany,5,28.6,143.0,TikTok
AUG_196,2024-08-3,Phone Case,Electronics,Portugal,1,12.45,12.45,Instagram
AUG_197,2024-08-15,Shoes,Fashion,Portugal,1,77.21,77.21,Email
AUG_198,2024-08-15,Shoes,Fashion,Spain,1,74.53,74.53,Instagram
AUG_199,2024-08-23,Headphones,Electronics,Spain,2,178.99,357.98,TikTok
AUG_200,2024-08-17,Headphones,Electronics,Germany,2,145.76,291.52,Organic
AUG_201,2024-08-4,T-Shirt,Fashion,Spain,1,28.29,28.29,Email
AUG_202,2024-08-18,Headphones,Electronics,Germany,6,166.35,998.1,Instagram
AUG_203,2024-08-21,Shoes,Fashion,Portugal,1,82.39,82.39,Google Ads
AUG_204,2024-08-6,Headphones,Electronics,France,6,158.88,953.28,Organic
AUG_205,2024-08-27,Phone Case,Electronics,Italy,3,21.33,63.99,Organic
AUG_206,2024-08-25,Bag,Accessories,Italy,1,47.61,47.61,TikTok
AUG_207,2024-08-12,Watch,Accessories,France,3,277.92,833.76,Instagram
AUG_208,2024-08-5,Bag,Accessories,Germany,1,55.63,55.63,Instagram
AUG_209,2024-08-14,Bag,Accessories,Germany,1,78.52,78.52,Instagram
AUG_210,2024-08-6,Shoes,Fashion,Portugal,1,110.5,110.5,Email
AUG_211,2024-08-17,Watch,Accessories,Portugal,3,87.08,261.24,Google Ads
AUG_212,2024-08-13,T-Shirt,Fashion,Italy,1,21.03,21.03,Organic
AUG_213,2024-08-8,T-Shirt,Fashion,France,2,28.15,56.3,Email
AUG_214,2024-08-4,Phone Case,Electronics,France,2,21.29,42.58,TikTok
AUG_215,2024-08-3,T-Shirt,Fashion,France,2,22.19,44.38,TikTok
AUG_216,2024-08-15,T-Shirt,Fashion,Spain,3,32.13,96.39,Instagram
AUG_217,2024-08-2,T-Shirt,Fashion,France,1,37.25,37.25,Email
AUG_218,2024-08-10,Phone Case,Electronics,Italy,1,24.88,24.88,Google Ads
AUG_219,2024-08-24,Phone Case,Electronics,France,4,23.49,93.96,Email
AUG_220,2024-08-27,T-Shirt,Fashion,Portugal,1,12.38,12.38,Instagram
AUG_221,2024-08-6,Watch,Accessories,Spain,1,224.33,224.33,Google Ads
AUG_222,2024-08-12,Watch,Accessories,Portugal,2,179.84,359.68,Organic
AUG_223,2024-08-25,Shoes,Fashion,Spain,1,83.54,83.54,Organic
AUG_224,2024-08-24,Headphones,Electronics,Spain,2,96.43,192.86,Google Ads
AUG_225,2024-08-10,T-Shirt,Fashion,Portugal,1,11.99,11.99,TikTok
AUG_226,2024-08-27,Phone Case,Electronics,Germany,2,11.02,22.04,Google Ads
AUG_227,2024-08-8,Shoes,Fashion,Italy,4,65.86,263.44,Google Ads
AUG_228,2024-08-10,Phone Case,Electronics,Italy,2,25.34,50.68,Instagram
AUG_229,2024-08-12,Watch,Accessories,France,5,171.12,855.6,Email
AUG_230,2024-08-21,Watch,Accessories,France,1,100.8,100.8,TikTok
AUG_231,2024-08-8,Bag,Accessories,France,3,78.23,234.69,Organic
AUG_232,2024-08-24,Watch,Accessories,France,3,278.6,835.8,Organic
AUG_233,2024-08-13,T-Shirt,Fashion,France,1,25.95,25.95,Instagram
AUG_234,2024-08-22,Bag,Accessories,Portugal,1,63.24,63.24,Instagram
AUG_235,2024-08-1,Phone Case,Electronics,Italy,3,24.91,74.73,Organic
AUG_236,2024-08-10,Bag,Accessories,Italy,1,52.43,52.43,TikTok
AUG_237,2024-08-23,Headphones,Electronics,Portugal,2,188.77,377.54,Email
AUG_238,2024-08-4,Shoes,Fashion,Germany,2,69.18,138.36,Email
AUG_239,2024-08-12,T-Shirt,Fashion,France,3,39.2,117.6,Email
AUG_240,2024-08-16,Bag,Accessories,France,4,50.97,203.88,Organic
AUG_241,2024-08-16,T-Shirt,Fashion,Spain,2,19.29,38.58,Instagram
AUG_242,2024-08-18,Shoes,Fashion,Italy,3,65.99,197.97,Email
AUG_243,2024-08-8,Shoes,Fashion,Portugal,1,107.84,107.84,Google Ads
AUG_244,2024-08-27,Bag,Accessories,Spain,2,108.19,216.38,TikTok
AUG_245,2024-08-7,Watch,Accessories,France,2,205.82,411.64,Instagram
AUG_246,2024-08-20,T-Shirt,Fashion,Germany,1,29.41,29.41,Instagram
AUG_247,2024-08-11,Headphones,Electronics,Germany,3,199.73,599.19,Instagram
AUG_248,2024-08-15,Phone Case,Electronics,France,3,16.51,49.53,Organic
AUG_249,2024-08-14,Bag,Accessories,Italy,1,101.96,101.96,Instagram
AUG_250,2024-08-24,Watch,Accessories,Portugal,1,105.3,105.3,TikTok
AUG_251,2024-08-17,T-Shirt,Fashion,Spain,1,27.19,27.19,TikTok
AUG_252,2024-08-26,Watch,Accessories,Spain,1,230.27,230.27,Organic
AUG_253,2024-08-27,Watch,Accessories,Italy,3,207.84,623.52,TikTok
AUG_254,2024-08-19,Shoes,Fashion,Spain,1,105.23,105.23,Google Ads
AUG_255,2024-08-26,Shoes,Fashion,France,3,95.08,285.24,Instagram
AUG_256,2024-08-10,T-Shirt,Fashion,Spain,1,14.62,14.62,TikTok
AUG_257,2024-08-1,Bag,Accessories,France,2,93.51,187.02,TikTok
AUG_258,2024-08-26,T-Shirt,Fashion,Portugal,1,29.57,29.57,Instagram
AUG_259,2024-08-14,Phone Case,Electronics,Portugal,1,13.53,13.53,Email
AUG_260,2024-08-11,Shoes,Fashion,Spain,1,99.47,99.47,Instagram
AUG_261,2024-08-20,Phone Case,Electronics,France,2,17.56,35.12,Email
AUG_262,2024-08-17,Headphones,Electronics,France,1,158.08,158.08,Google Ads
AUG_263,2024-08-7,T-Shirt,Fashion,Germany,5,23.44,117.2,TikTok
AUG_264,2024-08-18,Headphones,Electronics,Portugal,1,100.54,100.54,Email
AUG_265,2024-08-3,Shoes,Fashion,Germany,1,61.05,61.05,TikTok
AUG_266,2024-08-17,Watch,Accessories,France,2,259.97,519.94,Google Ads
AUG_267,2024-08-4,Headphones,Electronics,Italy,4,108.4,433.6,Organic
AUG_268,2024-08-14,Shoes,Fashion,Italy,1,53.52,53.52,Instagram
AUG_269,2024-08-22,Watch,Accessories,Italy,1,91.32,91.32,Organic
AUG_270,2024-08-6,Phone Case,Electronics,Germany,2,25.84,51.68,Organic
AUG_271,2024-08-2,Shoes,Fashion,Germany,3,108.14,324.42,TikTok
AUG_272,2024-08-3,Headphones,Electronics,Spain,3,123.09,369.27,Email
AUG_273,2024-08-11,Phone Case,Electronics,Italy,2,29.25,58.5,Email
AUG_274,2024-08-11,Shoes,Fashion,Germany,1,48.59,48.59,Email
AUG_275,2024-08-4,Bag,Accessories,Spain,2,58.09,116.18,Organic
AUG_276,2024-08-21,Shoes,Fashion,Spain,2,112.11,224.22,Email
AUG_277,2024-08-27,Phone Case,Electronics,Italy,1,27.38,27.38,TikTok
AUG_278,2024-08-3,Bag,Accessories,Portugal,1,149.13,149.13,TikTok
AUG_279,2024-08-18,Bag,Accessories,Spain,1,58.12,58.12,Email
AUG_280,2024-08-15,Phone Case,Electronics,Italy,1,20.43,20.43,Organic
