order_id,date,product,category,country,quantity,price,revenue,channel
OCT_143,2024-10-7,Watch,Accessories,Italy,1,156.05,156.05,Email
OCT_144,2024-10-24,Headphones,Electronics,Italy,4,191.58,766.32,TikTok
OCT_145,2024-10-13,Headphones,Electronics,Portugal,2,166.67,333.34,TikTok
OCT_146,2024-10-27,Shoes,Fashion,France,7,63.19,442.33,Organic
OCT_147,2024-10-4,Bag,Accessories,Italy,1,100.25,100.25,Instagram
OCT_148,2024-10-11,Phone Case,Electronics,Italy,1,23.56,23.56,Instagram
OCT_149,2024-10-5,Phone Case,Electronics,France,3,18.56,55.68,Instagram
OCT_150,2024-10-4,Phone Case,Electronics,Germany,1,27.93,27.93,Organic
OCT_151,2024-10-7,T-Shirt,Fashion,Italy,2,18.06,36.12,Instagram
OCT_152,2024-10-13,Watch,Accessories,Portugal,3,193.66,580.98,Email
OCT_153,2024-10-17,Bag,Accessories,France,2,48.47,96.94,TikTok
OCT_154,2024-10-1,Watch,Accessories,Germany,6,278.27,1669.62,Organic
OCT_155,2024-10-25,Phone Case,Electronics,Germany,2,20.53,41.06,Google Ads
OCT_156,2024-10-19,Shoes,Fashion,France,4,75.57,302.28,Email
OCT_157,2024-10-13,Headphones,Electronics,France,3,96.64,289.92,Email
OCT_158,2024-10-19,Bag,Accessories,Italy,1,30.03,30.03,Organic
OCT_159,2024-10-17,Phone Case,Electronics,Germany,6,13.27,79.62,Instagram
OCT_160,2024-10-21,Shoes,Fashion,Portugal,1,64.91,64.91,Email
OCT_161,2024-10-4,Bag,Accessories,France,1,147.93,147.93,Email
OCT_162,2024-10-17,Bag,Accessories,Spain,1,133.4,133.4,Instagram
OCT_163,2024-10-27,Phone Case,Electronics,Italy,1,28.78,28.78,Organic
OCT_164,2024-10-20,Phone Case,Electronics,Germany,3,28.24,84.72,TikTok
OCT_165,2024-10-6,T-Shirt,Fashion,Germany,5,28.88,144.4,Email
OCT_166,2024-10-5,Watch,Accessories,Italy,1,117.03,117.03,Google Ads
OCT_167,2024-10-5,Bag,Accessories,Germany,1,86.54,86.54,Email
OCT_168,2024-10-16,Headphones,Electronics,Germany,2,108.54,217.08,TikTok
OCT_169,2024-10-1,Headphones,Electronics,Italy,3,143.49,430.47,Organic
OCT_170,2024-10-3,Shoes,Fashion,Portugal,3,57.46,172.38,TikTok
OCT_171,2024-10-8,T-Shirt,Fashion,Portugal,1,35.76,35.76,Google Ads
OCT_172,2024-10-23,Watch,Accessories,France,1,234.23,234.23,Organic
OCT_173,2024-10-5,T-Shirt,Fashion,Italy,4,36.66,146.64,Instagram
OCT_174,2024-10-19,Phone Case,Electronics,Italy,2,11.02,22.04,Organic
OCT_175,2024-10-6,Shoes,Fashion,Germany,2,84.18,168.36,Google Ads
OCT_176,2024-10-13,Phone Case,Electronics,France,3,15.27,45.81,Instagram
OCT_177,2024-10-24,Headphones,Electronics,Italy,1,64.13,64.13,Organic
OCT_178,2024-10-14,Phone Case,Electronics,Germany,7,22.68,158.76,Organic
OCT_179,2024-10-1,Phone Case,Electronics,France,1,25.18,25.18,Organic
OCT_180,2024-10-13,Shoes,Fashion,Italy,2,84.02,168.04,Email
OCT_181,2024-10-24,Bag,Accessories,Spain,4,136.58,546.32,Organic
OCT_182,2024-10-1,T-Shirt,Fashion,Spain,1,21.34,21.34,TikTok
OCT_183,2024-10-5,Watch,Accessories,Germany,2,160.25,320.5,Instagram
OCT_184,2024-10-18,Phone Case,Electronics,France,2,22.12,44.24,TikTok
OCT_185,2024-10-17,Watch,Accessories,Italy,1,289.24,289.24,Instagram
OCT_186,2024-10-10,T-Shirt,Fashion,Spain,2,27.63,55.26,Email
OCT_187,2024-10-24,Shoes,Fashion,Spain,3,85.91,257.73,Instagram
OCT_188,2024-10-16,Watch,Accessories,Spain,1,89.77,89.77,Instagram
OCT_189,2024-10-14,Headphones,Electronics,Spain,1,185.89,185.89,Google Ads
OCT_190,2024-10-23,Phone Case,Electronics,France,3,25.8,77.4,Google Ads
OCT_191,2024-10-4,Shoes,Fashion,Germany,5,64.97,324.85,Organic
OCT_192,2024-10-22,T-Shirt,Fashion,Portugal,1,20.65,20.65,Google Ads
OCT_193,2024-10-7,T-Shirt,Fashion,Portugal,4,35.86,143.44,Google Ads
OCT_194,2024-10-2,T-Shirt,Fashion,Spain,2,26.26,52.52,Google Ads
OCT_195,2024-10-5,Phone Case,Electronics,Germany,5,18.68,93.4,Email
OCT_196,2024-10-9,T-Shirt,Fashion,France,4,33.97,135.88,Google Ads
OCT_197,2024-10-3,T-Shirt,Fashion,Italy,2,19.33,38.66,Instagram
OCT_198,2024-10-26,Watch,Accessories,France,4,192.65,770.6,Instagram
OCT_199,2024-10-27,Headphones,Electronics,Portugal,1,115.44,115.44,Email
OCT_200,2024-10-22,Watch,Accessories,Portugal,1,240.48,240.48,TikTok
